2026-05-16 01:19:21,182 [INFO] Starting node10 | zone=zone2 | devAddr=00000010 | mode=NORMAL | seed=453
2026-05-16 01:19:21,209 [INFO] [node10] Connected to MQTT broker (ok)
2026-05-16 01:19:22,279 [INFO] [node10] #0000 NORMAL   | T= 15.0°C H= 46.2% LW= 1.6h R= 0.7mm | risk=LOW      | ok
2026-05-16 01:24:22,280 [INFO] [node10] #0001 NORMAL   | T= 13.3°C H= 62.3% LW= 0.3h R= 0.8mm | risk=LOW      | ok
2026-05-16 01:29:22,282 [INFO] [node10] #0002 NORMAL   | T= 14.6°C H= 59.8% LW= 0.9h R= 0.1mm | risk=LOW      | ok
2026-05-16 01:34:22,283 [INFO] [node10] #0003 NORMAL   | T= 13.4°C H= 62.9% LW= 0.5h R= 0.8mm | risk=LOW      | ok
2026-05-16 01:39:22,284 [INFO] [node10] #0004 NORMAL   | T= 13.7°C H= 43.2% LW= 0.8h R= 0.2mm | risk=LOW      | ok
2026-05-16 01:44:22,289 [INFO] [node10] #0005 NORMAL   | T= 14.3°C H= 62.8% LW= 0.0h R= 0.8mm | risk=LOW      | ok
2026-05-16 01:49:22,291 [INFO] [node10] #0006 NORMAL   | T= 13.1°C H= 55.9% LW= 1.9h R= 0.2mm | risk=LOW      | ok
2026-05-16 01:54:22,294 [INFO] [node10] #0007 NORMAL   | T= 14.1°C H= 52.8% LW= 0.4h R= 1.0mm | risk=LOW      | ok
2026-05-16 01:59:22,296 [INFO] [node10] #0008 NORMAL   | T= 14.2°C H= 51.0% LW= 0.1h R= 1.0mm | risk=LOW      | ok
2026-05-16 02:04:22,298 [INFO] [node10] #0009 NORMAL   | T= 13.5°C H= 64.3% LW= 1.4h R= 0.3mm | risk=LOW      | ok
2026-05-16 02:09:22,300 [INFO] [node10] #0010 NORMAL   | T= 14.7°C H= 45.0% LW= 1.0h R= 0.1mm | risk=LOW      | ok
2026-05-16 02:14:22,303 [INFO] [node10] #0011 NORMAL   | T= 14.2°C H= 53.2% LW= 0.2h R= 0.1mm | risk=LOW      | ok
2026-05-16 02:19:22,306 [INFO] [node10] #0012 NORMAL   | T= 14.0°C H= 59.0% LW= 0.9h R= 0.6mm | risk=LOW      | ok
2026-05-16 02:24:22,309 [INFO] [node10] #0013 NORMAL   | T= 13.8°C H= 45.9% LW= 0.6h R= 0.7mm | risk=LOW      | ok
2026-05-16 02:29:22,310 [INFO] [node10] #0014 NORMAL   | T= 14.3°C H= 48.3% LW= 0.1h R= 0.9mm | risk=LOW      | ok
2026-05-16 02:34:22,339 [INFO] [node10] #0015 NORMAL   | T= 13.7°C H= 53.1% LW= 0.1h R= 0.9mm | risk=LOW      | ok
2026-05-16 02:39:22,341 [INFO] [node10] #0016 NORMAL   | T= 13.7°C H= 54.9% LW= 1.5h R= 1.0mm | risk=LOW      | ok
2026-05-16 02:44:22,344 [INFO] [node10] #0017 NORMAL   | T= 15.5°C H= 64.3% LW= 1.7h R= 0.2mm | risk=LOW      | ok
2026-05-16 02:49:22,348 [INFO] [node10] #0018 NORMAL   | T= 14.0°C H= 52.8% LW= 0.8h R= 0.1mm | risk=LOW      | ok
