2026-05-16 01:19:18,114 [INFO] Starting node1 | zone=zone1 | devAddr=00000001 | mode=NORMAL | seed=453
2026-05-16 01:19:18,139 [INFO] [node1] Connected to MQTT broker (ok)
2026-05-16 01:19:19,195 [INFO] [node1] #0000 NORMAL   | T= 14.1°C H= 45.7% LW= 0.2h R= 0.9mm | risk=LOW      | ok
2026-05-16 01:24:19,197 [INFO] [node1] #0001 NORMAL   | T= 14.4°C H= 53.0% LW= 0.3h R= 0.9mm | risk=LOW      | ok
2026-05-16 01:29:19,198 [INFO] [node1] #0002 NORMAL   | T= 13.7°C H= 61.4% LW= 1.3h R= 0.4mm | risk=LOW      | ok
2026-05-16 01:34:19,199 [INFO] [node1] #0003 NORMAL   | T= 13.8°C H= 53.5% LW= 1.1h R= 0.9mm | risk=LOW      | ok
2026-05-16 01:39:19,200 [INFO] [node1] #0004 NORMAL   | T= 13.6°C H= 60.9% LW= 0.7h R= 1.0mm | risk=LOW      | ok
2026-05-16 01:44:19,201 [INFO] [node1] #0005 NORMAL   | T= 14.4°C H= 40.3% LW= 1.4h R= 0.2mm | risk=LOW      | ok
2026-05-16 01:49:19,202 [INFO] [node1] #0006 NORMAL   | T= 14.5°C H= 52.7% LW= 0.5h R= 0.1mm | risk=LOW      | ok
2026-05-16 01:54:19,204 [INFO] [node1] #0007 NORMAL   | T= 14.6°C H= 62.3% LW= 0.0h R= 0.5mm | risk=LOW      | ok
2026-05-16 01:59:19,206 [INFO] [node1] #0008 NORMAL   | T= 13.2°C H= 58.6% LW= 1.9h R= 0.7mm | risk=LOW      | ok
2026-05-16 02:04:19,207 [INFO] [node1] #0009 NORMAL   | T= 13.7°C H= 50.9% LW= 0.1h R= 0.9mm | risk=LOW      | ok
2026-05-16 02:09:19,209 [INFO] [node1] #0010 NORMAL   | T= 13.8°C H= 44.4% LW= 0.7h R= 0.9mm | risk=LOW      | ok
2026-05-16 02:14:19,210 [INFO] [node1] #0011 NORMAL   | T= 14.9°C H= 47.0% LW= 1.1h R= 0.4mm | risk=LOW      | ok
2026-05-16 02:19:19,213 [INFO] [node1] #0012 NORMAL   | T= 13.6°C H= 42.7% LW= 0.1h R= 0.2mm | risk=LOW      | ok
2026-05-16 02:24:19,215 [INFO] [node1] #0013 NORMAL   | T= 15.1°C H= 43.0% LW= 0.5h R= 0.8mm | risk=LOW      | ok
2026-05-16 02:29:19,218 [INFO] [node1] #0014 NORMAL   | T= 14.6°C H= 48.9% LW= 0.1h R= 0.2mm | risk=LOW      | ok
2026-05-16 02:34:19,220 [INFO] [node1] #0015 NORMAL   | T= 15.1°C H= 51.0% LW= 0.6h R= 0.3mm | risk=LOW      | ok
2026-05-16 02:39:19,222 [INFO] [node1] #0016 NORMAL   | T= 14.0°C H= 57.4% LW= 1.7h R= 0.4mm | risk=LOW      | ok
2026-05-16 02:44:19,222 [INFO] [node1] #0017 NORMAL   | T= 15.2°C H= 41.0% LW= 1.8h R= 0.3mm | risk=LOW      | ok
2026-05-16 02:49:19,224 [INFO] [node1] #0018 NORMAL   | T= 15.2°C H= 41.0% LW= 0.7h R= 0.7mm | risk=LOW      | ok
